Імʼя автора,Назва книги,Мова,Перекладач,Мова оригіналу,Оригінальна назва,Назва видавця,Рік видання,ISBN,Жанр книги
"В. В.Заболотний,О.В. Заболотний.",ЗНО 2024 Українська мова і література. Типові тестові завдання.,Українська мова,,,,Літера,2023.0,9789669452870.0,Українська мова (Школярам та абітурієнтам)
"Л.А. Кудіна,О.В. Швидко",ЗНО 2024 Хімія. Типові тестові завдання.,Українська мова,,,,Літера,2023.0,9789669451828.0,Хімія (Школярам та абітурієнтам)
С. В. Мясоєдова,ЗНО 2024 Англійська мова. Типові тестові завдання.,Українська мова,,,,Літера,2023.0,9789669451699.0,ЗНО (Школярам та абітурієнтам)
"Л.М. Ілюха,О.В. Ілюха,Дерій С.,Лінєвич К.А.,Прокопенко Л.І.,Спрягайло О.А.,Спрягайло О.В.",ЗНО 2024 Біологія. Типові тестові завдання.,Українська мова,,,,Літера,2023.0,9789669451781.0,Біологія (Школярам та абітурієнтам)
Надтока В.О.,ЗНО 2024 Географія. Типові тестові завдання.,Українська мова,,,,Літера,2023.0,9789669451804.0,ЗНО (Школярам та абітурієнтам)
"Альошина М.О.,Богданова Г.С.,Божинова Ф. Я.,Кирик Л.А.,Соколович  Ю.А.",ЗНО 2024 Фізика. Комплексне видання.,Українська мова,,,,Літера,2023.0,9789669451743.0,"Фізика, астрономія (Школярам та абітурієнтам)"
"В. В.Заболотний,О.В. Заболотний.",ЗНО 2024 Українська мова і література. Повний курс підготовки.,Українська мова,,,,Літера,2023.0,9789669451842.0,Українська мова (Школярам та абітурієнтам)
"В. С. Власов,О. Є. Панарін.,С. В.Кульчицький",ЗНО 2024 Історія України. Комплексне видання.,Українська мова,,,,Літера,2023.0,9789669451934.0,ЗНО (Школярам та абітурієнтам)
"А.Гальперіна,Захарійченко Ю.О.,В. В. Карпік,Школьний О. В.,Забєлишинська М.Я",ЗНО 2024 Математика. Комплексне видання.,Українська мова,,,,"Литера, Киев",2023.0,9789669451729.0,Підручники з алгебри
"Ірина Радченко,Ольга Орлова",ЗНО 2024 Українська література. Комплексне видання.,Українська мова,,,,Літера,2023.0,9789669451866.0,Українська мова (Школярам та абітурієнтам)
"Любов Гайова,Людмила Паук,Олена Іщенко",НУШ 2 клас Великий зошит з української мови і математики,Українська мова,,,,Літера,2023.0,9789669453693.0,Підручники. Посібники (Школярам та абітурієнтам)
Людмила Паук,НУШ 4 клас Збірник підсумкових контрольних робіт. Математика,Українська мова,,,,Літера,2023.0,9789669453594.0,Контроль знань (Школярам та абітурієнтам)
Антоніна Мовчун,НУШ 2-4 кл. Збірник диктантів і вправ з української мови,Українська мова,,,,Літера,2022.0,9789669453198.0,Прописи (Школярам та абітурієнтам)
"Любов Гайова,Людмила Паук,Олена Іщенко",НУШ Великий зошит з української мови і математики. 3 клас. ДОВІДНИК-ПРАКТИКУМ,Українська мова,,,,Літера,2023.0,9789669453709.0,Підручники. Посібники (Школярам та абітурієнтам)
"Віктор Заболотний,Олександр Заболотний",НУШ   6 клас Контроль результатів навчання Українська мова,Українська мова,,,,Літера,2023.0,9789669453723.0,Контроль знань (Школярам та абітурієнтам)
"Греф С.В.,Єргіна О.В.,Чашечникова О.С.",НУШ Зошит для 5 класу. Математика. Навчаємося розв’язувати задачі,Українська мова,,,,Літера,2023.0,9789669453730.0,Математика (Школярам та абітурієнтам)
"Віктор Заболотний,Олександр Заболотний",НУШ   6 клас Контроль результатів навчання Українська література,Українська мова,,,,Літера,2023.0,9789669453716.0,Контроль знань (Школярам та абітурієнтам)
Альбіна Гальперіна,НУШ 6 клас Контроль результатів навчання Математика,Українська мова,,,,Літера,2023.0,9789669453792.0,Математика (Школярам та абітурієнтам)
"Макаревич А.С.,Охріменко О.С. та інші",НУШ Зошит для 6 класу. Історія та громадянська освіта,Українська мова,,,,,2023.0,9789669453785.0,Громадянська освіта (Школярам та абітурієнтам)
Оксана Данилевська,НУШ   6 клас ЕТИКА. Зошит. Поточне і підсумкове оцінювання,Українська мова,,,,Літера,2023.0,9789669453761.0,Етика. Логіка (Школярам та абітурієнтам)
Картографія,Контурні Карти. Географія 7 клас,Українська мова,,,,Картографія,2020.0,9789669465610.0,Географія (Школярам та абітурієнтам)
