Імʼя автора;Назва книги;Мова;Перекладач;Мова оригіналу;Оригінальна назва;Назва видавця;Рік видання;ISBN;Жанр книги
Артем Шевченко;Воєнна розвідка України. У небі, на морі, на землі;Українська;;;;Yakaboo Publishing;2023;9786178222314;Історія України
Владислав Реймонт;Мрійник / Владислав Реймонт;Українська;Лідія Кіцила;;;Yakaboo Publishing;2023;9786178222291;Сучасна світова проза
Вернер фон Гейденстам;Проща святої Бірґітти;Українська;Наталія Іваничук;;Heliga Birgittas pilgrimsfärd;Yakaboo Publishing;2023;9786178222277;Історична проза
Пол Вірр;Книга Розумників. Роботи та ШІ;Українська;Надія Ісаєнко;;;Yakaboo Publishing;2023;9786178222246;Нон-фікшн література
Емма Броквелл;Чому мені ніхто не сказав? Як захищати, зцілювати та плекати своє тіло через материнство;Українська;Зорина Тіммерман;;Why Did No One Tell Me?;Yakaboo Publishing;2023;9786178222222;Здоров'я та медицина
Вісенте Бласко Ібаньєс;Непроханий гість / Вісенте Бласко Ібаньєс;Українська;Марія Пухлій;;;Yakaboo Publishing;2023;9786178222208;Сучасна світова проза
Грація Деледда;Попіл / Грація Деледда;Українська;Юлія Григоренко;;Cenere;Yakaboo Publishing;2023;9786178222185;Сучасна світова проза
Жорж Роденбах;Покійниця Брюгге : Карильйоніст / Жорж Роденбах;Українська;;;;Yakaboo Publishing;2023;9786178222161;Класична світова проза
Лідія Корр;Дивовижні фокусники;Українська;Марина Александрович;;;Yakaboo Publishing;2023;9786178222123;Нон-фікшн для дітей
Володимир Винниченко;Вибрані твори;Українська;;;;Yakaboo Publishing;2023;9786178222109;Класична українська проза
Іван Франко;Іван Франко. Вибрані твори;Українська;;;;Yakaboo Publishing;2023;9786178222086;Класична українська проза
Василь Стефаник;Василь Стефаник. Вибрані твори;Українська;;;;Yakaboo Publishing;2023;9786178222055;Класична українська проза
Валер'ян Підмогильний;Валер'ян Підмогильний. Вибрані твори;Українська;;;;Yakaboo Publishing;2023;9786178222024;Класична українська проза
Тетяна Водотика;Виклик, шанс, зміна. Історія українського підприємництва;Українська;;;;Yakaboo Publishing;2023;9786178222000;
Михайло Коцюбинський;Тіні забутих предків;Українська;;;;Дискурсус;2023;9786178218065;Класична українська проза
Макс Лижов;Якомога / Лижов Макс;Українська;;;;Дискурсус;2023;9786178218027;Сучасна українська поезія
Сергій Клімов;Нерозказана історія українського виноробства;Українська;;;;Ukraїner;2023;9786178216184;Їжа та напої
Богдан Логвиненко;Деокупація;Українська;;;;Ukraїner;2023;9786178216177;Документалістика та репортажі
Богдан Логвиненко;Різдво та Маланка;Українська;;;;Ukraїner;2022;9786178216122;Культурологія
Мирослав Лаюк;Бахмут;Українська;;;;Ukraїner;2023;9786178216092;Документалістика та репортажі
;Ukraine from above;Англійська;;;;Ukraїner;2022;9786178216023;Подорожі. Путівники. Мапи
;Ukraїner. Країна зсередини 2;Українська;;;;Ukraїner;2022;9786178216009;Подорожі. Путівники. Мапи
Родріґо Ґарсія;Прощавайте, Ґабо і Мерседес. Ґабріель Ґарсія Маркес і Мерседес Барча. Історія кохання у спогадах їхн;Українська;Анна Марховська;;A Farewell to Gabo and Mercedes: A Son's Memoir of Gabriel García Márquez and Mercedes Barcha;Лабораторія;2023;9786178206109;Мемуари. Біографії. Листування
Юлія Мак;Толіки. Про тих, хто перемотував касету олівцем;Українська;;;;Лабораторія;2023;9786178206079;Сучасна українська проза
Томас Манн;Смерть у Венеції та інші новели;Українська;Євген Попович;;;Лабораторія;2023;9786178206048;Антології та коротка проза
Володимир Мула;"Мені подзвонив Вейн. Документально-спортивний роман"" Володимир Мула (тверда обкладинка)";Українська;;;;Лабораторія;2023;9786178206017;Мемуари. Біографії. Листування
Річард Ферт-Ґодбіхер;Історія емоцій. Походження людини (розумної) емоційної Річард Ферт-Ґодбіхер (м'яка обкладинка);Українська;Юлія Лазаренко;;A Human History of Emotion: How the Way We Feel Built the World We Know by Richard Firth-Godbehere;Лабораторія;2023;9786178203986;Психологія та стосунки
Фредерік Беґбедер;Спогади неврівноваженого молодика;Українська;Петро Таращук;;Mmoires d'un jeune homme drang;Лабораторія;2023;9786178203955;Сучасна світова проза
Емілія Гарт;Непокірні;Українська;Віталій Кривоніс;;Weyward by Emilia Hart;Лабораторія;2023;9786178203917;Сучасна світова проза
Деніел Пінк;Сила жалю. Як погляд назад рухає нас вперед;Українська;Інна Бодак;;The Power of Regret: How Looking Backward Moves Us Forward by Daniel Pink D;Лабораторія;2023;9786178203887;Психологія та стосунки
Вацлав Сміл;Як насправді влаштований світ. Наука про наше минуле, теперішнє і майбутнє;Українська;Олександр Стукало;;How the World Really Works: The Science Behind How We Got Here and Where We're Going by Vaclav Smil;Лабораторія;2023;9786178203870;Наука і техніка
Ґаліт Атлас;Емоційний спадок. Як подолати травматичний досвід;Українська;Анна Марховська;;Emotional Inheritance: A Therapist, Her Patients, and the Legacy of Trauma by Galit Atlas;Лабораторія;2023;9786178203849;Психологія та стосунки
Анастасія Левкова;За Перекопом є земля;Українська;;;Za perekopom;Лабораторія;2023;9786178203818;Історична проза
Христина Шалак;Нікого немає в лісі. Історії про людей, будівлі і психіатрію;Українська;;;;Лабораторія;2023;9786178203757;Здоров'я та медицина
Моніка Гессе;Дівчина у блакитному пальті;Українська;Анастасія Цимбал;;Girl in the Blue Coat;Лабораторія;;9786178203696;Історична проза
Марія Титаренко;Не музи, а м'язи. 50 вправ із творчопису Марія Титаренко (трерда палітурка);Українська;;;Не музи, а м'язи. 50 вправ із творчопису;Лабораторія;2023;9786178203665;Письменництво та журналістика
Каріна Саварина;Не вагітна;Українська;;;;Лабораторія;2023;9786178203634;Сучасна українська проза
Каріна Саварина;Мам;Українська;;;;Лабораторія;2023;9786178203603;Сучасна українська проза
Таня Касьян;Наше. Спільне. Як зберегти в собі людину під час і після війни;Українська;;;;Лабораторія;2023;9786178203573;Психологія та стосунки
Ольга Богомаз;Весілля Настусі;Українська;;;;Лабораторія;2023;9786178203542;Сучасна українська проза
Валерій Пузік;З любов'ю - тато;Українська;;;;Лабораторія;2023;9786178203450;Сучасна українська проза
Надія Сухорукова;#Маріуполь #Надія;Українська;Світлана Андрющенко;;;Лабораторія;2023;9786178203429;Історія України
;77 днів лютого. Україна між двома символічними датами російської ідеології війни;Українська;;;;Лабораторія;2022;9786178203399;Історична проза
Ендрю Дойґ;Неминуче. Чому люди помирали раніше і чому помирають тепер;Українська;Назар Старовойт;;This Mortal Coil: A History of Death;Лабораторія;2023;9786178203337;Соціологія та філософія
Роберт Волдінґер;Щасливе життя. Уроки найдовшого в світі дослідження щастя (м'яка обкладинка);Українська;Марія Хандога;;The Good Life: Lessons from the World's Longest Study on Happiness by Robert Waldinger, Marc Schulz;Лабораторія;2023;9786178203306;Психологія та стосунки
Стівен Пінкер;Раціональність. Що це таке, чому важливе і чому трапляється так рідко Стівен Пінкер (тверда палітурк;Українська;Олександр Староста, Юлія Костюк;;Rationality: What It Is, Why It Seems Scarce, Why It Matters;Лабораторія;2024;9786178203269;Психологія та стосунки
Рід Гоффман;Майстри масштабування. Неочевидні істини від найуспішніших підприємців світу;Українська;Євген Кириченко-Годунов;;Masters of Scale: Surprising Truths from the World's Most Successful Entrepreneurs;Лабораторія;2023;9786178203238;Історії бізнесів та бізнесменів
Ґреґ Гоффман;Як створити емоцію. Уроки творчого лідерства Nike;Українська;Юлія Лазаренко;;Emotion By Design: Creative Leadership Lessons from a Life at Nike by Greg Hoffman;Лабораторія;2023;9786178203207;Історії бізнесів та бізнесменів
Джеймс Зальцман;Моє! Що кому належить і як це на нас впливає;Українська;Ірина Павленко;;Mine!: How the Hidden Rules of Ownership Control Our Lives by Michael A. Heller and James Salzman;Лабораторія;2023;9786178203139;Соціологія та філософія
Ірене Вальєхо;Подорож книжки. Від папірусу до кіндла;Українська;Анна Марховська;;El infinito en un junco de Irene Vallejo;Лабораторія;2023;9786178203122;Письменництво та журналістика
Лоренс Ріс;Голокост. Нова історія;Українська;Юлія Костюк;;;Лабораторія;2024;9786178203092;Світова історія
Пітер Франкопан;Великі шовкові шляхи. Нова історія світу;Українська;Олексій Петюх;;The Silk Roads: A New History of the World by Peter Frankopan;Лабораторія;2024;9786178203054;Світова історія
Рон Аднер;Перемогти у правильній грі. Як наступати, захищатися й досягати результатів у мінливому світі;Українська;Назар Старовойт (за редакцією Володимира Павелка);;Winning the Right Game: How to Disrupt, Defend, and Deliver in a Changing World by Ron Adner;Лабораторія;2022;9786178203009;Менеджмент та лідерство
Нацу Хюуґа;Монолог травниці. Том 3;Українська;Олександра Борзова;;;Lantsuta;2024;9786178202194;Манґа
Майкл Данте ДіМартіно;Легенда про Корру. Руїни імперії;Українська;Марія Головко;;;Lantsuta;2023;9786178202163;Комікси для дітей і підлітків
Нацу Хюуґа;Монолог травниці. Том 2;Українська;Олександра Борзова;;;Lantsuta;2024;9786178202156;Комікси для дітей і підлітків
Кейцуке Котобукі;Коко - Острів чарівників. Том 1;Українська;Марія Ланцута;;;Lantsuta;2023;9786178202149;Манґа
Akira Kanou;Тогосвітні. Том 1;Українська;Марія Ланцута;;;Lantsuta;2023;9786178202132;Манґа
AidaIro;Туалетний привид Ханако. Том 2;Українська;Василь Трущак;;;Lantsuta;2023;9786178202125;Манґа
AidaIro;Туалетний привид Ханако. Том 1;Українська;Василь Трущак;;;Lantsuta;2023;9786178202118;Манґа
Нацу Хюуґа;Монолог травниці. Том 1;Українська;Олександра Борзова;;;Lantsuta;2023;9786178202095;Манґа
Шеррі Л. Сміт;АВАТАР Дж. Кемерона. Панівна висота. Том 3;Українська;Марія Головко;;;Lantsuta;2023;9786178202071;Комікси для дітей і підлітків
Шеррі Л. Сміт;АВАТАР Дж. Кемерона. Панівна висота. Том 2;Українська;Марія Головко;;;Lantsuta;2023;9786178202064;Комікси для дітей і підлітків
Пінчук Ольга;Твоя різвдяна історія;Українська;;;;Парасоля;2023;9786178201364;Дитяча проза
Оксана Лущевська;Ці яблука вигадав геній;Українська;;;;Парасоля;2023;9786178201111;Комікси для дітей і підлітків
Ірина Мацко;Песик, який рахував хмаринки;Українська;;;;Парасоля;2023;9786178201081;Дитяча проза
Пінчук Ольга;Особлива Традиція;Українська;;;;Парасоля;2023;9786178201074;Дитяча проза
Ольга Жук;Третя особа множини;Українська;;;;Парасоля;2022;9786178201050;Антології та коротка проза
Лариса Рудак;Не тепер;Українська;;;;Парасоля;2023;9786178201043;Сучасна українська проза
Міла Радченко;Снігова пригода;Українська;;;;Парасоля;2022;9786178201036;Дитяча проза
Інгурен Гутен;Оле і Уле. Купка смачненького невідомо чого;Українська;;;;Парасоля;2023;9786178201029;Дитяча проза
Таїсія Наконечна;Побачити Париж;Українська;;;;Парасоля;2022;9786178201005;Сучасна українська проза
Зинаїда Тулуб;Людолови. Том 1;Українська;;;;Віхола;2024;9786178178512;Історична проза
Олександр Котис;Луцьк. Тисяча років життя та історії;Українська;;;;Віхола;2024;9786178178482;Історія України
Григір Тютюнник;Облога. Повісті. Оповідання;Українська;;;;Віхола;2024;9786178178291;Класична українська проза
Євген Лакінський;Канада. Від персикових садів до Полярного кола;Українська;;;;Віхола;2024;9786178178277;Подорожі. Путівники. Мапи
Гульнара Абдулаєва;Історія Криму. Коротка оповідь великого шляху;Українська;;;;Віхола;2024;9786178178253;Історія України
Валерія В. Растет;Поклик. Цикл Хроніки червоних лисиць;Українська;;;;Віхола;2024;9786178178239;Фентезі
Андрій Харук;Бойовий сокіл. Історія F-16;Українська;;;;Віхола;2024;9786178178215;Наука і техніка
Віталій Огієнко;Голодомор. Історія неусвідомленої травми;Українська;;;;Віхола;2024;9786178178185;Історія України
Михайло Яцків;Блискавиці. Горлиця. Новели;Українська;;;;Віхола;2024;9786178178161;Класична українська проза
Олексій Коваленко;Звичайна екзотика. Історія рослин, які ми їмо;Українська;;;;Віхола;2024;9786178178130;Природа та екологія
Катерина Липа;Історія архітектурних стилів, великих і не дуже;Українська;;;;Віхола;2024;9786178178055;Архітектура та дизайн
Світлана Кострикіна;Мертва жива вода;Українська;;;;Віхола;2024;9786178178048;Сучасна українська проза
Сергій Махун;У тенетах загадкових історичних убивств. Від Генріха IV до Бандери та Кеннеді, Сергій Махун;Українська;;;;Віхола;2024;9786178178031;Історична проза
Ірина Вільде;Сестри Річинські. Том 3;Українська;;;;Віхола;;9786178178024;Класична українська проза
Анатолій Дністровий;Перший кий Будича;Українська;;;;Віхола;2024;9786178178017;Сучасна українська проза
Челсі Монро-Кассель;World of Warcraft. Офіційна кулінарна книга;Українська;SBT Localization;;World of Warcraft: The Official Cookbook;Mal`Opus;2024;9786178168131;Їжа та напої
Яна Тобосо;Манґа Темний дворецький. Том 3;Українська;Юлія Саржан;;Kuroshitsuji;Mal`Opus;2024;9786178168087;Манґа
Алеш Кот;Комікс Bloodborne. Том 4. Запона, роздерта на клоччя;Українська;Роман Гардашук;;Bloodborne. Vol. 4: The Veil, Torn Asunder;Mal`Opus;2024;9786178168070;Комікси
Анко Юдзу;Манґа Я стала лиходійкою, тому приборкаю фінального боса. Том 1;Українська;Кирило Болдирєв;;Akuyaku Reijo nano de Last Boss wo Kattemimashita;Mal`Opus;2024;9786178168063;Манґа
Усамару Фуруя;Манґа Крах людини. Том 1;Українська;Тимур Сандрович;;Ningen Shikkaku;Mal`Opus;2024;9786178168056;Детективи та трилери
Браян Лі О’Меллі;Скотт Пілігрим. Том 6;Українська;Олена Оксенич;;Scott Pilgrim's Finest Hour;Mal`Opus;2024;9786178168049;Комікси
;Артбук Українська магічна академія;Українська;;;;Mal`Opus;2024;9786178168032;Дитячі енциклопедії
Ооно Косуке;Манґа Шлях домогосподаря. Том 5;Українська;Олег Редчук;;Gokushufudō;Mal`Opus;2024;9786178168025;Манґа
Тецуя Цуцуі;Пророцтво. Том 3;Українська;Оксана Макарова;;Yokokuhan;Mal`Opus;2024;9786178168018;Манґа
Акі Хамаджі;Самітниця-рокерка! Том 1;Українська;Микита Рябко;;Bocchi the Rock!;Mal`Opus;2024;9786178168001;Манґа
Блейн Гарден;Втеча з табору 14;Українська;Олександр Красюк;;Escape from Camp 14;Бородатий Тамарин;2024;9786178154042;Мемуари. Біографії. Листування
Джефф Ґуделл;Палюче тепло вб’є нас найперше;Українська;Наталія Яцюк;;;Бородатий Тамарин;2024;9786178154035;Природа та екологія
Емма Чепмен;Перше світло;Українська;Борис Превір;;First Light: Switching on Stars at the Dawn of Time;Бородатий Тамарин;2024;9786178154028;Астрономія та космос. Фізика
Анне Свердруп-Тіґесон;Жали, дзижчи, кусай;Українська;Інна Бодак;;;Бородатий Тамарин;2024;9786178154011;Природа та екологія
Анна Дьоміна;Академія духів природи. Чорна вівця;Українська;;;;ТУТ;2024;9786178132439;Комікси
Олексій Декань;Кайдашева сім'я проти зомбі - 2 в 1 мешап і класична повість;Українська;;;;ТУТ;2023;9786178132408;Комікси
Шон Макфейт;Нові правила війни. Перемога в епоху тривалого хаосу;Українська;Ігор Бігун;;The New Rules of War: Victory in the Age of Durable Disorder by Sean McFate;Наш формат;2023;9786178120986;Світова історія
Джулія Ґалеф;Мислення розвідника. Як припинити обманювати себе й побачити найкраще рішення;Українська;Наталія Яцюк;;The Scout Mindset: Why Some People See Things Clearly and Others Don't by Julia Galef;Наш формат;2023;9786178120962;Психологія та стосунки
Метью Перрі;Друзі, коханки і велика халепа;Українська;Анна Марховська;;Friends, Lovers, and the Big Terrible Thing: A Memoir by Matthew Perry;Наш формат;2023;9786178120924;Мемуари. Біографії. Листування
Ганс Пітер Тіль;Від нуля до одиниці! Нотатки про стартапи, або Як створити майбутнє;Українська;Роман Обухів;;Zero to One: Notes on Startups, or How to Build the Future by Peter Thiel;Наш формат;2023;9786178120900;Підприємництво
Селесте Інґ;Наші втрачені серця;Українська;Анастасія Дудченко;;Our Missing Hearts by Celeste Ng;Наш формат;2023;9786178120887;Фантастика
Раян Голідей;Відвага кличе. Доля допомагає хоробрим;Українська;Олена Замойська;;Courage Is Calling: Fortune Favors the Brave by Ryan Holiday;Наш формат;2023;9786178120863;Соціологія та філософія
Джона Берґер;Заразливий. Психологія вірусного маркетингу;Українська;Олена Замойська;;Contagious: Why Things Catch On by Jonah Berger;Наш формат;2023;9786178120764;Маркетинг та реклама
Сергій «Колос» Мартинюк;Кушмарджак;Українська;;;;Наш формат;2024;9786178120733;Детективи та трилери
Володимир Тиліщак;Отамани;Українська;;;;Наш формат;2023;9786178120696;Нон-фікшн для дітей
Олеся Ісаюк;Роман Шухевич. Життя легенди;Українська;;;;Наш формат;2023;9786178120672;Історія України
Микола Посівнич;Степан Бандера. Провідник української ідеї;Українська;;;;Наш формат;2023;9786178120658;Мемуари. Біографії. Листування
Джефф Кокс;Мета. Процес безперервного вдосконалення. (нова обкл.) Еліягу Ґолдратт, Джефф Кокс;Українська;Ірина Ємельянова;;The Goal: A Process of Ongoing Improvement by Eliyahu M. Goldratt, Jeff Cox;Наш формат;2023;9786178120634;Менеджмент та лідерство
Селесте Інґ;Усюди жевріють пожежі;Українська;Анастасія Дудченко;;Little fires everywhere by Celeste Ng;Наш формат;2023;9786178120627;Сучасна світова проза
Селесте Інґ;Несказане;Українська;Анастасія Дудченко;;Everything I Never Told You by Celeste Ng;Наш формат;2023;9786178120610;Сучасна світова проза
Кейт Аткінсон;Руїни бога;Українська;Ярослава Стріха;;A God in Ruins by Kate Atkinson;Наш формат;2023;9786178120566;Сучасна світова проза
Одед Ґалор;Подорож людства. Витоки багатства і нерівності;Українська;Анна Марховська;;The journey of humanity by Oded Galor;Наш формат;2023;9786178120528;Соціологія та філософія
Бред Стоун;Продається все. Джефф Безос та ера Amazon;Українська;Наталія Валевська;;The Everything Store: Jeff Bezos and the Age of Amazon by Brad Stone;Наш формат;2023;9786178120511;Історії бізнесів та бізнесменів
Марк Лівін;Як це, війна? Психологічний досвід повномасштабного вторгнення;Українська;;;;Наш формат;2024;9786178120221;Психологія та стосунки
Джим Коллінз;Від хорошого до величного. (оновл. вид.) Джим Коллінз;Українська;Оксана Савчин;;Good to Great: Why Some Companies Make the Leap... and Others Don't by James C. Collins;Наш формат;2022;9786178120160;Менеджмент та лідерство
Дебра Со;Кінець гендеру. Розвінчання міфів про стать та ідентичність;Українська;Федір Левчук;;The End of Gender: Debunking the Myths about Sex and Identity in Our Society by Debra Soh;Наш формат;2023;9786178120108;Соціологія та філософія
Ха-Джун Чанґ;Погані самаряни. Міф про вільну торгівлю та невідома історія капіталізму;Українська;Олена Кальнова;;Bad Samaritans: The Myth of Free Trade and the Secret History of Capitalism by Ha-Joon Chang;Наш формат;2023;9786178120085;Економіка
Джим Коллінз;Більше ніж бізнес 2.0. Від маленької компанії до лідера ринку;Українська;Володимир Цибка;;BE 2.0 (Beyond Entrepreneurship 2.0): Turning Your Business into an Enduring Great Company by Jim Collins, Bill Lazier;Наш формат;2023;9786178120061;Менеджмент та лідерство
;Мистецтво бути удвох. Збірник самарі (українською мовою) + аудіокнижка;Українська;Мистецтво бути удвох. Збірник самарі + аудіокнижка*Искусство быть вдвоем. Сборник самари + аудиокнига;;;Моноліт-Bizz;2023;9786178119874;Психологія та стосунки
;Сам собі психолог. Збірник самарі;Українська;;;;Моноліт-Bizz;2023;9786178119867;Психологія та стосунки
;Як прокачати мислення. Збірник самарі (українською мовою) + аудіокнижка;Українська;;;;Моноліт-Bizz;2023;9786178119850;Бізнес та саморозвиток
;Gakken. Розумні ігри. Українська мова. Абетка;Українська;;;;Моноліт-Bizz;2023;9786178119225;Література для навчання та розвитку
;Gakken. Розумні ігри. Розвиток креативності. 3–5 років + наліпки і багаторазові сторінки для малюван;Українська;Тетяна Мироненко;;;Моноліт-Bizz;2023;9786178119218;Література для навчання та розвитку
;Gakken. Розумні ігри. Розвиток креативності. 2–4 роки + наліпки і багаторазові сторінки для малюванн;Українська;;;;Моноліт-Bizz;2023;9786178119201;Література для навчання та розвитку
;Gakken. Розумні ігри. Підготовка до письма. 2–4 роки + наліпки і багаторазові сторінки для малювання;Українська;Тетяна Мироненко;;;Моноліт-Bizz;2023;9786178119096;Література для навчання та розвитку
Найджел Ворбертон;Коротка історія філософії;Українська;Анна Марховська;;A Little History of Philosophy by Nigel Warburton;Наш формат;2023;9786178115951;Соціологія та філософія
Річард Голловей;Коротка історія релігії;Українська;Антоніна Ящук;;A Little History of Religion by Richard Holloway;Наш формат;2023;9786178115876;Світова історія
Марк Блейк;Фредді Меркюрі: A Kind of Magic;Українська;;;Freddie Mercury: A Kind of Magic by Mark Blake;Наш формат;2024;9786178115814;Мемуари. Біографії. Листування
Сосуке Нацукава;Кіт, що рятував книжки;Українська;Наталія Валевська;;The Cat Who Saved Books;Наш формат;2024;9786178115791;Підліткова література
Ієн Ґіттінс;Depeche Mode. Faith & Devotion;Українська;Анастасія Цимбал;;Depeche Mode: Faith & Devotion by Ian Gittins;Наш формат;2023;9786178115661;Мемуари. Біографії. Листування
Сергій Плохій;Атоми і попіл. Глобальна історія ядерних катастроф;Українська;Назар Старовойт;;Atoms and Ashes: A Global History of Nuclear Disasters by Serhii Plokhy;Наш формат;2024;9786178115647;Світова історія
Насім Ніколас Талеб;Обдурені випадковістю. Незрима роль шансу в житті та бізнесі.(нове вид.) Насім Талеб;Українська;Андрій Калинюк;;Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets by Nassim Nicholas Taleb;Наш формат;2022;9786178115418;Менеджмент та лідерство
Насім Ніколас Талеб;Шкура у грі. Прихована асиметрія життя;Українська;Артем Замоцний;;Skin in the Game: Hidden Asymmetries in Daily Life by Nassim Nicholas Taleb;Наш формат;2022;9786178115395;Психологія та стосунки
Джеймс Робінсон;Вузький коридор. Держави, суспільства і доля свободи;Українська;Геннадій Шпак;;The narrow corridor by Daron Acemoglu and James Robinson;Наш формат;2022;9786178115333;Політологія
Ерік Бергер;Зліт. Ілон Маск і перші відчайдушні роки SpaceX;Українська;Наталія Валевська;;Liftoff: Elon Musk and the Desperate Early Days That Launched SpaceX by Eric Berger;Наш формат;2022;9786178115272;Історії бізнесів та бізнесменів
Вільям Зінссер;Як писати добре. Класичний посібник зі створення нехудожніх текстів;Українська;Дмитро Кожедуб;;On Writing Well, 30th Anniversary Edition: The Classic Guide to Writing Nonfiction William Zinsser;Наш формат;2022;9786178115159;Письменництво та журналістика
Бред Майнер;Досконалий джентльмен. Путівник з лицарства для сучасних чоловіків;Українська;Ігор Бігун;;The Compleat Gentleman: The Modern Man's Guide to Chivalry by Brad Miner;Наш формат;2024;9786178115128;Соціологія та філософія
Росс Еджлі;Мистецтво стійкості. Стратегії для незламного розуму і тіла;Українська;Олександра Асташова;;The Art of Resilience: Strategies for an Unbreakable Mind and Body;Наш формат;;9786178115104;Психологія та стосунки
Девід Іглмен;Секрети нейропластичності. Як мозок адаптується до нових викликів. Девід Іґлмен;Українська;Андрій Калинюк;;Livewired: The Inside Story of the Ever-Changing Brain by David Eagleman.;Наш формат;2022;9786178115005;Наука і техніка
Dr. pepperco;Прощавай, трояндовий саде. Том 1;Українська;;;Goodbye, my rose garden;Nasha Idea;2023;9786178109998;Манґа
;Зук. Дев'ята  книга пригод. Чемна, як відьма;Українська;Онисія Колесникова;;;Nasha Idea;2024;9786178109981;Казки
Містер Тан (Антуан Доле);Крута Адель. Замуркоханість. Том 10;Українська;;;;Nasha Idea;2024;9786178109974;Комікси для дітей і підлітків
Ічіго Такано;Оранж Том 4;Українська;;;Orange;Nasha Idea;;9786178109967;Підліткова література
Хірому Аракава;Сталевий Алхімік. Том 4;Українська;Олександр Бєліков;;;Nasha Idea;2024;9786178109950;Манґа
;Мемуари Ванітаса. Том 1;Українська;;;;Nasha Idea;2023;9786178109943;Манґа
Мікаель Брюн-Арно;Мемуари лісу.Том 1;Українська;;;Memoires de la foret. Les souvenirs de Ferdinand Taupe;Nasha Idea;2023;9786178109936;Казки
Ренда Хіторі;Гра короля Том 1;Українська;;;;Nasha Idea;2023;9786178109929;Манґа
Камоме Шірахама;Ательє чаклунських капелюхів. Том 8;Українська;Олександр Бєліков;;;Nasha Idea;2024;9786178109913;Манґа
Чарльз Діккенс;Різдвяна пісня;Українська;;;;Nasha Idea;2023;9786178109912;Комікси для дітей і підлітків
Ерсін Карабулут;Тривожний вісник Стамбула Том 1;Українська;;;;Nasha Idea;2023;9786178109905;Комікси
Жан-Крістоф Дерр'єн;Фріжель і Флаффі, Садиба Хіробріна;Українська;;;;Nasha Idea;2023;9786178109899;Комікси для дітей і підлітків
Ікуе Айдзава;Вітаємо в кото-кафе;Українська;;;;Nasha Idea;2023;9786178109882;Манґа
Ксав'є Дорісон;Замок тварин. Зимові маргаритки;Українська;;;;Nasha Idea;2023;9786178109875;Комікси
Неґі Харуба;П'ять наречених близнят. Том 2;Українська;;;;Nasha Idea;2023;9786178109868;Манґа
Кен Вакуі;Токійські месники. Том 7;Українська;Ольга Горло;;;Nasha Idea;2023;9786178109851;Манґа
Шінґо Хонда;Happy Land. Том 2;Українська;;;;Nasha Idea;2023;9786178109844;Манґа
Цубаса Ямаґучі;Блакитний період. Том 1;Українська;;;;Nasha Idea;2024;9786178109837;Манґа
Анна Руе;Аптека ароматів. Турнір тисячі талантів, Том 4;Українська;;;;Nasha Idea;2024;9786178109806;Фантастика та фентезі для дітей
Масаакі Ніномія;Ґаннібал .Том 7;Українська;Тимур Сандович;;;Nasha Idea;2023;9786178109790;Комікси та манґа
Іппату;"Проєкт ""Цуґумі Том 1""";Українська;;;;Nasha Idea;2023;9786178109783;Комікси та манґа
Макото Юкімура;Сага про Вінланд. Том 7;Українська;;;;Nasha Idea;2023;9786178109776;Манґа
Мунеюкі Канешіро;Синя тюрма. Том 2;Українська;Микола Побережник;;;Nasha Idea;2023;9786178109769;Комікси та манґа
Канадзава Нобуакі;Гра короля, Том 2;Українська;;;;Nasha Idea;2023;9786178109752;Комікси та манґа
Шіро Куроі;Левіафан, Том 3;Українська;;;;Nasha Idea;2024;9786178109745;Манґа
БеКа;Школа монстренят. Важко, важко бути Лузярою. Том 1;Українська;Дмитро Тварковський;;;Nasha Idea;2023;9786178109738;Комікси для дітей і підлітків
Ініо Асано;Соланін. Том 2;Українська;;;;Nasha Idea;2023;9786178109721;Манґа
Мунеюкі Канешіро;Синя тюрма. Том 1;Українська;;;Blue lock;Nasha Idea;2023;9786178109714;Підліткова література
Неґі Харуба;П'ять наречених близнят. Том 1;Українська;;;;Nasha Idea;2023;9786178109707;Манґа
Масасумі Какідзакі;Сховок;Українська;;;;Nasha Idea;2023;9786178109691;Детективи та трилери
Ініо Асано;Соланін. Том 1;Українська;;;;Nasha Idea;2023;9786178109684;Підліткова література
Камоме Шірахама;Кухня чаклунських капелюхів. Том 1;Українська;Олександр Бєліков;;;Nasha Idea;2023;9786178109677;Підліткова література
Жоріс Шамблен;Серце шрифтом Брайля Том 1;Українська;;;;Nasha Idea;2023;9786178109660;Комікси для дітей і підлітків
Сільвія Дуе;Чароліна. Моє фантастичне походження. Том 3;Українська;;;;Nasha Idea;2023;9786178109608;Комікси для дітей і підлітків
Шінґо Хонда;Happy Land. Том 1;Українська;;;;Nasha Idea;2023;9786178109592;Манґа
Масаакі Ніномія;Ґаннібал. Том 6;Українська;Тимур Сандрович;;;Nasha Idea;2023;9786178109585;Детективи та трилери
Конамі Каната;Чі. Життя однієї киці. Том 9;Українська;;;Chi's Sweet Home;Nasha Idea;2023;9786178109578;Манґа
Макото Юкімура;Сага про Вінланд. Том 6;Українська;Олександр Бєліков;;;Nasha Idea;2023;9786178109561;Манґа
Одрі Альветт;Сад фей Том 1. Хранителька фей;Українська;;;;Nasha Idea;2023;9786178109554;Комікси для дітей і підлітків
Акіхіто Цукусі;Зроблено в Безодні. Том 3;Українська;Ольга Катальнікова;;;Nasha Idea;2023;9786178109547;Манґа
